d_week_seq1|r1|r2|r3|r4|r5|r6|round
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5299|0.98|1.21|1.12|0.98|1.04|1.13|1.07
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5300|0.45|0.46|0.89|0.84|1.03|0.56|0.42
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5301|1.09|1.10|0.46|0.41|0.88|0.93|0.96
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5302|1.14|1.04|0.83|1.04|0.93|1.17|1.22
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5303|1.00|1.04|1.13|1.02|1.02|1.01|1.02
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5304|0.99|1.08|0.99|0.96|1.09|1.05|0.97
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5305|0.98|1.00|1.13|0.97|1.02|1.11|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5306|1.24|0.95|1.00|1.13|1.02|1.03|1.09
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
5307|0.95|1.26|0.89|1.14|1.09|1.00|0.88
