C,NEMP.WORLD,DAILY,AEMO,PUBLIC,2023/12/15,04:05:05,0000000405621952,,0000000405621952
I,DISPATCH,CASESOLUTION,1,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRACAN1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRAESN1,0,0,0,0,0,0,0,1,1,1,1,1,1,,,,,,,,,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DREXMN01,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRFIIN01,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRGBND02,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRSHVN01,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRSHVS01,0,0,0,0,0,0,0,0,3,0,2,2,0,,,,,,,,,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRVIOT01,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRVIOT02,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRVIOT03,0,0,0,0,0,0,0,0,0,0,2,1,1,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRVIOT04,0,0,0,0,0,0,0,0,0,0,13,12,12,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRVIOT05,0,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNDA01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNDA02,0,0,0,0,0,120,120,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNDA03,0,0,0,0,0,120,120,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNDA04,0,0,0,0,0,120,120,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNDE01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXNQX01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXQDA01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXQQE01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXSQS01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVDJ01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVDP01,0,0,0,0,0,120,120,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVDX01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVQP01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVQX01,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRXVQX02,0,0,0,0,0,6000,6000,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRYCGT1,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRYCGT2,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DRYCGT3,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DULAWF1,0,0,0,127,126.4,2100,2100,0,0,0,0,0,0,,,,,,,,,0,0,126.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DUNDWF1,0,0,0,134.19,134.936,2040,2040,0,0,0,0,0,0,,,,,,,,,0,0,134.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DUNDWF2,0,0,0,32.4,31.753,600,600,0,0,0,0,0,0,,,,,,,,,0,0,31.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,DUNDWF3,0,0,0,93.36,92.021,1500,1500,0,0,0,0,0,0,,,,,,,,,0,0,92.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,EDENVSF1,0,0,0,0,0,1800,1800,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,EILDON1,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,EILDON2,0,0,0,0.04,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,ELAINWF1,0,0,0,44.53,44.68948,960,960,0,0,0,0,0,0,,,,,,,,,0,0,44.68948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,EMERASF1,0,0,0,0,0,840,840,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,ER01,0,0,1,381.17038,356.26003,298.92,300,0,6.26003,0,0,0,0,,,,,,,,,0,5,700,1,1,1,1,1,1,1,1,25,699.99847,350,24.91035,699.99847,350
D,DUNIT,,2,"2023/12/14 04:05:00",1,ER02,0,0,1,210.53789,210,300,300,0,0,0,0,0,0,,,,,,,,,0,0,210,0,0,0,0,0,0,0,0,0,700,210.51347,0,700,210.51347
D,DUNIT,,2,"2023/12/14 04:05:00",1,ER03,0,0,1,382.00046,357.25795,296.91,297.46,0,7.25795,0,0,0,0,,,,,,,,,0,5,640,1,1,1,1,1,1,1,1,24.78828,639.45068,350,24.7425,639.45068,350
D,DUNIT,,2,"2023/12/14 04:05:00",1,ER04,0,0,1,351.82422,352,297.83,298.92,0,0,0,0,0,0,,,,,,,,,2,5,650,1,1,1,1,1,1,1,1,24.91035,650,350,24.8188,650,350
D,DUNIT,,2,"2023/12/14 04:05:00",1,FINLYSF1,0,0,0,0,0,180,1620,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,FISHER,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
D,DUNIT,,2,"2023/12/14 04:05:00",1,FLYCRKWF,0,0,0,2.72,2.79,1680,1680,0,0,0,0,0,0,,,,,,,,,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GANGARR1,0,0,0,0,0,1440,1440,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GANNBG1,0,0,1,0,0,300,300,0,0,0,10,10,10,,,,,,,,,0,7,25,1,1,1,1,0,0,0,1,24.9999,25,0,24.9999,25,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GANNBL1,0,0,1,0.61623,0,300,300,0,0,0,0,0,0,,,,,,,,,24.9999,0,25,0,0,0,1,1,1,1,1,24.9999,25,0,24.9999,25,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GANNSF1,0,0,0,0,0,3000,3000,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GLENSF1,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GLRWNSF1,0,0,0,0,0,1320,1320,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GNNDHSF1,0,0,0,0,0,1320,1320,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GOONSF1,0,0,0,0,0,780,780,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GORDON,0,0,1,12.14008,12,1800,1800,0,0,0,58,72,41,,,,,,,,,0,50,345,1,1,1,1,1,1,1,1,119,120,1,138,120,12
D,DUNIT,,2,"2023/12/14 04:05:00",1,GRANWF1,0,0,0,100.62,99.58792,1320,1320,0,0,0,0,0,0,,,,,,,,,0,0,99.58792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE1,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,110,0,80,110
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE2,0,0,1,111.36426,111,290.13,290.13,0,0,0,0,0,0,,,,,,,,,0,5,280,1,1,0,1,1,1,0,1,15,175,110,20,175,110
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE3,0,0,1,111.72656,111,287.33,287.33,0,0,0,0,0,0,,,,,,,,,0,5,280,0,0,0,1,0,0,0,1,15,175,110,20,175,110
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE4,0,0,1,111.47363,111,287.84,287.84,0,0,0,0,0,0,,,,,,,,,0,5,280,1,1,0,1,1,1,0,1,15,175,110,20,175,110
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE5,0,0,0,0,0,300,300,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,110,0,80,110
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSTONE6,0,0,1,200.51855,200,295.36,295.36,0,0,0,0,0,0,,,,,,,,,0,5,280,1,1,0,1,1,1,0,1,15,280,190,20,280,190
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSWF1A,0,0,0,0,0,2460,2460,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GSWF1B1,0,0,0,0,0,6000,6000,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GULLRSF1,0,0,0,0,0,600,600,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GULLRWF1,0,0,0,135.93294,133.75572,1800,1800,0,0,0,0,0,0,,,,,,,,,0,0,133.75572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GULLRWF2,0,0,0,92.70259,94.80166,1320,1320,0,0,0,0,0,0,,,,,,,,,0,0,94.80166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GUNNING1,0,0,0,0.00034,0,180,180,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,GUTHEGA,0,0,1,0,0,600,120,0,0,0,0,0,0,,,,,,,,,0,0,34,0,0,0,0,0,0,0,0,0,34,10,0,34,10
D,DUNIT,,2,"2023/12/14 04:05:00",1,HALLWF1,0,0,0,26.63,25,600,600,0,0,0,0,0,0,,,,,,,,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HALLWF2,0,0,0,33.19,33.04,600,600,0,0,0,0,0,0,,,,,,,,,0,0,33.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HAMISF1,0,0,0,0,0,1200,1200,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HAUGHT11,0,0,0,0,0,1200,1200,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HAYMSF1,0,0,0,0,0,600,600,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HBESSG1,0,0,1,0,0,1800,1800,0,0,0,2,6,31,,,,,,,,,0,0,7,1,1,1,1,0,0,0,1,7,150,0,7,150,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HBESSL1,0,0,1,1.9,0,1800,1800,61,76,61,0,0,0,,,,,,,,,0,0,114,0,0,0,1,1,1,1,1,113,150,0,113,150,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HDWF1,0,0,1,78.4,71.9822,1260,1260,0,0,0,0,0,0,,,,,,,,,0,0,79.87,0,0,0,0,0,0,0,0,0,79.87,15,0,79.87,15
D,DUNIT,,2,"2023/12/14 04:05:00",1,HDWF2,0,0,1,63.2,67.71,1260,1260,0,0,0,0,0,0,,,,,,,,,0,0,67.71,0,0,0,0,0,1,1,0,0,67.1,15,0,67.1,15
D,DUNIT,,2,"2023/12/14 04:05:00",1,HDWF3,0,0,1,72.2,76.92215,1320,1320,0,0,0,0,0,0,,,,,,,,,0,0,79.93,0,0,0,0,0,0,0,0,0,76.2,15,0,76.2,15
D,DUNIT,,2,"2023/12/14 04:05:00",1,HEZ1,0,0,0,0,0,540,540,0,0,0,0,0,0,,,,,,,,,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HILLSTN1,0,0,0,0,0,1020,1020,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HPRG1,0,0,1,0,0,960,960,0,0,0,85,85,85,,,,,,,,,0,0,50,1,1,1,1,0,0,0,1,60,60,0,50,60,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HPRL1,0,0,1,3.8,8,960,960,0,27,0,0,0,0,,,,,,,,,0,0,75,0,0,0,1,1,1,1,1,75,75,0,75,75,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HUMENSW,0,0,0,0,0,120,120,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HUMEV,0,0,0,14.5,14,120,120,0,0,0,0,0,0,,,,,,,,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HVWWBA1G,0,0,0,0,0,52.92,52.92,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HVWWBA1L,0,0,0,0.003,0,52.92,52.92,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,HVWWPV1,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JBUTTERS,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0,1
D,DUNIT,,2,"2023/12/14 04:05:00",1,JEMALNG1,0,0,0,0,0,600,600,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLA01,0,0,0,0,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLA02,0,0,0,0,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLA03,0,0,0,0,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLA04,0,0,0,0,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLB01,0,0,0,0,0,420,420,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLB02,0,0,0,0,0,420,420,0,0,0,0,0,0,,,,,,,,,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JLB03,0,0,0,0,0,420,420,0,0,0,0,0,0,,,,,,,,,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,JUNEESF1,0,0,0,0,0,360,360,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KABANWF1,0,0,0,87.301,88.298,1800,1800,0,0,0,0,0,0,,,,,,,,,0,0,88.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KAREEYA1,0,4,1,21.5225,22,180,300,0,0,0,0,0,0,,,,,,,,,0,0,22,0,0,0,0,0,0,0,0,0,21,5,0,21,5
D,DUNIT,,2,"2023/12/14 04:05:00",1,KAREEYA2,0,4,1,21.5625,22,180,300,0,0,0,0,0,0,,,,,,,,,0,0,22,0,0,0,0,0,0,0,0,0,21,5,0,21,5
D,DUNIT,,2,"2023/12/14 04:05:00",1,KAREEYA3,0,4,1,21.525,22,180,300,0,0,0,0,0,0,,,,,,,,,0,0,22,0,0,0,4,0,0,0,0,16,21,5,8,21,5
D,DUNIT,,2,"2023/12/14 04:05:00",1,KAREEYA4,0,4,1,21.5225,22,180,300,0,0,0,0,0,0,,,,,,,,,0,0,22,0,0,0,0,0,0,0,0,0,21,5,0,21,5
D,DUNIT,,2,"2023/12/14 04:05:00",1,KARSF1,0,0,0,0,0,1080,1080,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KEPBG1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KEPBL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KEPSF1,0,0,0,0,0,180,180,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KEPWF1,0,0,0,30.17,30,480,480,0,0,0,0,0,0,,,,,,,,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KIAMSF1,0,0,0,0,0,2400,2400,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KIATAWF1,0,0,0,25.4,23.9,180,420,0,0,0,0,0,0,,,,,,,,,0,0,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KPP_1,0,0,1,755.13818,761,479.9,479.9,0,0,0,0,0,0,,,,,,,,,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,KSP1,0,0,0,0,0,600,600,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LADBROK1,0,0,0,-0.01,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LADBROK2,0,0,0,0.02,0,480,480,0,0,0,0,0,0,,,,,,,,,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LBBG1,0,0,1,0,0,300,300,0,0,0,13,0,13,,,,,,,,,0,11,24,1,1,1,1,0,0,0,1,24,24,0,24,24,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LBBL1,0,0,1,0.3,0,300,300,13,0,13,0,0,0,,,,,,,,,11,0,24,0,0,0,1,1,1,1,1,24,24,0,24,24,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LEM_WIL,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,1
D,DUNIT,,2,"2023/12/14 04:05:00",1,LGAPWF1,0,0,0,33.15,33.51,600,600,0,0,0,0,0,0,,,,,,,,,0,0,33.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LGAPWF2,0,0,0,23.86,24.315,600,600,0,0,0,0,0,0,,,,,,,,,0,0,24.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LILYSF1,0,0,0,0,0,1200,1200,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LIMOSF11,0,0,0,0,0,2640,2640,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LIMOSF21,0,0,0,0,0,360,360,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LI_WY_CA,0,0,1,46.10146,53,1680,1680,0,0,0,12.78378,0,0,,,,,,,,,0,0,182,1,1,1,0,1,1,1,0,0,71,1,0,71,1
D,DUNIT,,2,"2023/12/14 04:05:00",1,LKBONNY1,0,0,0,28.04316,26.882,1020,1020,0,0,0,0,0,0,,,,,,,,,0,0,26.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LKBONNY2,0,0,0,55.38816,54.925,1920,1920,0,0,0,0,0,0,,,,,,,,,0,0,54.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LKBONNY3,0,0,0,11.8901,11.499,480,480,0,0,0,0,0,0,,,,,,,,,0,0,11.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LK_ECHO,0,0,0,0,0,60,60,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LNGS1,0,0,0,0,0,780,900,0,0,0,0,0,0,,,,,,,,,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,DUNIT,,2,"2023/12/14 04:05:00",1,LNGS2,0,0,0,0,0,780,900,0,0,0,0,0,0,,,,,,,,,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
