Contient la liste des mutations vers de la forêt entre les millésimes 2010 et 2021 pour le territoire choisi.
n_admin,id_admin,ocs_cod_10,ocs_cod_21,ocs_ha_chg
commune,10420,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.71449
commune,10421,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01772
commune,10426,1 - Emprises urbaines,31 - Forêts,0.14093
commune,10426,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.23319
commune,10427,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09519
commune,10428,1 - Emprises urbaines,31 - Forêts,0.04351
commune,10438,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13018
commune,10439,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00441
commune,10440,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32101
commune,10441,1 - Emprises urbaines,31 - Forêts,0.15656
commune,10442,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11324
commune,51001,1 - Emprises urbaines,31 - Forêts,0.17631
commune,51002,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22823
commune,51005,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.78894
commune,51007,1 - Emprises urbaines,31 - Forêts,0.05277
commune,51007,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06480
commune,51014,1 - Emprises urbaines,31 - Forêts,0.33658
commune,51017,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19111
commune,51018,1 - Emprises urbaines,31 - Forêts,0.17261
commune,51018,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.65120
commune,51025,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33422
commune,51028,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.48480
commune,51029,1 - Emprises urbaines,31 - Forêts,0.17094
commune,51030,1 - Emprises urbaines,31 - Forêts,0.34711
commune,51030,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.29049
commune,51032,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08973
commune,51036,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20511
commune,51037,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.78789
commune,51039,1 - Emprises urbaines,31 - Forêts,0.03430
commune,51043,1 - Emprises urbaines,31 - Forêts,0.01883
commune,51043,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.46598
commune,51046,1 - Emprises urbaines,31 - Forêts,0.21813
commune,51054,1 - Emprises urbaines,31 - Forêts,0.63916
commune,51054,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.56115
commune,51055,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.84070
commune,51056,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.77937
commune,51057,1 - Emprises urbaines,31 - Forêts,1.53212
commune,51057,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,15.13340
commune,51061,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.85244
commune,51066,1 - Emprises urbaines,31 - Forêts,0.14804
commune,51066,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09670
commune,51071,1 - Emprises urbaines,31 - Forêts,0.04011
commune,51073,1 - Emprises urbaines,31 - Forêts,0.15215
commune,51074,1 - Emprises urbaines,31 - Forêts,0.12443
commune,51074,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.31753
commune,51077,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09932
commune,51089,1 - Emprises urbaines,31 - Forêts,0.10316
commune,51089,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33787
commune,51092,1 - Emprises urbaines,31 - Forêts,1.87639
commune,51095,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27338
commune,51098,1 - Emprises urbaines,31 - Forêts,0.63053
commune,51098,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28899
commune,51099,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32082
commune,51102,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.05981
commune,51107,1 - Emprises urbaines,31 - Forêts,0.01712
commune,51108,1 - Emprises urbaines,31 - Forêts,0.14191
commune,51108,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.60407
commune,51117,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27014
commune,51119,1 - Emprises urbaines,31 - Forêts,0.06662
commune,51120,1 - Emprises urbaines,31 - Forêts,0.07445
commune,51122,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00582
commune,51124,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17662
commune,54382,1 - Emprises urbaines,31 - Forêts,0.20762
commune,51138,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01940
commune,51139,1 - Emprises urbaines,31 - Forêts,0.04868
commune,51139,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19861
commune,51140,1 - Emprises urbaines,31 - Forêts,0.20265
commune,51141,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25998
commune,51142,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.03965
commune,51144,1 - Emprises urbaines,31 - Forêts,1.17983
commune,51144,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,15.16706
commune,51147,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.60575
commune,51148,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.05642
commune,51153,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.75145
commune,51161,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34286
commune,51162,1 - Emprises urbaines,31 - Forêts,0.18782
commune,51165,1 - Emprises urbaines,31 - Forêts,0.05404
commune,51165,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32583
commune,51172,1 - Emprises urbaines,31 - Forêts,0.48998
commune,51172,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29922
commune,51177,1 - Emprises urbaines,31 - Forêts,0.15969
commune,51179,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19971
commune,51184,1 - Emprises urbaines,31 - Forêts,0.14786
commune,51184,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15608
commune,51186,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22679
commune,51191,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17719
commune,51192,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22356
commune,51194,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09530
commune,51195,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.57286
commune,51196,1 - Emprises urbaines,31 - Forêts,0.31231
commune,51196,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42533
commune,51197,1 - Emprises urbaines,31 - Forêts,0.06966
commune,51198,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42635
commune,51199,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.21687
commune,51200,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.24035
commune,51202,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10798
commune,51203,1 - Emprises urbaines,31 - Forêts,3.05832
commune,51204,1 - Emprises urbaines,31 - Forêts,0.17194
commune,51204,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24898
commune,51206,1 - Emprises urbaines,31 - Forêts,0.42261
commune,51208,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14681
commune,51216,1 - Emprises urbaines,31 - Forêts,0.10055
commune,51216,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.00302
commune,51217,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.81712
commune,51219,1 - Emprises urbaines,31 - Forêts,0.03989
commune,51224,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36068
commune,51230,1 - Emprises urbaines,31 - Forêts,0.19638
commune,51230,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.29162
commune,51232,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22870
commune,51234,1 - Emprises urbaines,31 - Forêts,0.10998
commune,51237,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13840
commune,51239,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16620
commune,51242,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43811
commune,51248,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12090
commune,51249,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.96030
commune,51250,1 - Emprises urbaines,31 - Forêts,0.73633
commune,51250,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17492
commune,51253,1 - Emprises urbaines,31 - Forêts,0.22737
commune,51255,1 - Emprises urbaines,31 - Forêts,0.19328
commune,51256,1 - Emprises urbaines,31 - Forêts,0.48175
commune,51256,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.57097
commune,51259,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.05536
commune,51262,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23719
commune,51264,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42086
commune,51265,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15857
commune,51266,1 - Emprises urbaines,31 - Forêts,0.77260
commune,51267,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42896
commune,51268,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11667
commune,51269,1 - Emprises urbaines,31 - Forêts,0.15457
commune,51273,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18222
commune,51275,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.90078
commune,51281,1 - Emprises urbaines,31 - Forêts,0.04314
commune,51281,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.44744
commune,51283,1 - Emprises urbaines,31 - Forêts,0.05583
commune,51283,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.26155
commune,51285,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18455
commune,51286,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.07745
commune,51287,1 - Emprises urbaines,31 - Forêts,0.05243
commune,51287,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.21165
commune,51289,1 - Emprises urbaines,31 - Forêts,0.96667
commune,51291,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13100
commune,51299,1 - Emprises urbaines,31 - Forêts,0.34917
commune,51299,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.98974
commune,51307,1 - Emprises urbaines,31 - Forêts,0.04794
commune,51307,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36837
commune,51308,1 - Emprises urbaines,31 - Forêts,0.24055
commune,51313,1 - Emprises urbaines,31 - Forêts,11.47049
commune,51314,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20368
commune,51316,1 - Emprises urbaines,31 - Forêts,0.69196
commune,51316,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,8.35545
commune,51324,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.91022
commune,51328,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33850
commune,51333,1 - Emprises urbaines,31 - Forêts,0.18944
commune,51333,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.30646
commune,51334,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.85468
commune,51338,1 - Emprises urbaines,31 - Forêts,0.00808
commune,51338,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36603
commune,51342,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29249
commune,51343,1 - Emprises urbaines,31 - Forêts,2.81648
commune,51350,1 - Emprises urbaines,31 - Forêts,0.01004
commune,51356,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,14.46688
commune,51358,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12507
commune,51360,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.54917
commune,51369,1 - Emprises urbaines,31 - Forêts,0.13537
commune,51376,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23500
commune,51380,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.57122
commune,51393,1 - Emprises urbaines,31 - Forêts,0.00432
commune,51395,1 - Emprises urbaines,31 - Forêts,0.84202
commune,51396,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15576
commune,51399,1 - Emprises urbaines,31 - Forêts,0.10121
commune,51406,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19764
commune,51410,1 - Emprises urbaines,31 - Forêts,0.06438
commune,51410,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33898
commune,51413,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.32371
commune,51416,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43309
commune,51417,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01584
commune,51422,1 - Emprises urbaines,31 - Forêts,0.08337
commune,51423,1 - Emprises urbaines,31 - Forêts,0.08713
commune,51423,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.84176
commune,51428,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.56308
commune,51433,1 - Emprises urbaines,31 - Forêts,2.74598
commune,51433,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.65413
commune,51434,1 - Emprises urbaines,31 - Forêts,0.35748
commune,51435,1 - Emprises urbaines,31 - Forêts,0.28044
commune,51435,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.04640
commune,51437,1 - Emprises urbaines,31 - Forêts,0.68486
commune,51440,1 - Emprises urbaines,31 - Forêts,0.17148
commune,51440,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,10.76937
commune,51445,1 - Emprises urbaines,31 - Forêts,0.10486
commune,51446,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18998
commune,51447,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.70398
commune,51448,1 - Emprises urbaines,31 - Forêts,0.10719
commune,51448,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.52650
commune,51449,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.31856
commune,51450,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.75422
commune,51451,1 - Emprises urbaines,31 - Forêts,0.08783
commune,51452,1 - Emprises urbaines,31 - Forêts,0.55665
commune,51454,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.31291
commune,51457,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.89753
commune,51468,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.66216
commune,51471,1 - Emprises urbaines,31 - Forêts,0.04613
commune,51474,1 - Emprises urbaines,31 - Forêts,0.65868
commune,51474,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.42166
commune,51478,1 - Emprises urbaines,31 - Forêts,0.55443
commune,51478,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.02192
commune,51487,1 - Emprises urbaines,31 - Forêts,0.12701
commune,51487,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.20020
commune,51488,1 - Emprises urbaines,31 - Forêts,0.85580
commune,51491,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.74228
commune,51492,1 - Emprises urbaines,31 - Forêts,0.05060
commune,51492,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35260
commune,55040,1 - Emprises urbaines,31 - Forêts,0.49164
commune,51495,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33458
commune,51496,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16540
commune,51501,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08133
commune,51503,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.58693
commune,51504,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.53856
commune,51505,1 - Emprises urbaines,31 - Forêts,0.58357
commune,51505,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.40754
commune,51507,1 - Emprises urbaines,31 - Forêts,0.33967
commune,51507,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.13670
commune,51508,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18544
commune,51511,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.05819
commune,51518,1 - Emprises urbaines,31 - Forêts,0.10145
commune,51522,1 - Emprises urbaines,31 - Forêts,0.02193
commune,51522,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29027
commune,51525,1 - Emprises urbaines,31 - Forêts,0.29305
commune,51525,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13924
commune,51529,1 - Emprises urbaines,31 - Forêts,0.18109
commune,51529,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.98746
commune,51530,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.47887
commune,51531,1 - Emprises urbaines,31 - Forêts,0.97389
commune,51532,1 - Emprises urbaines,31 - Forêts,0.89588
commune,51532,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43334
commune,51533,1 - Emprises urbaines,31 - Forêts,0.02641
commune,51533,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12240
commune,51535,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33802
commune,51536,1 - Emprises urbaines,31 - Forêts,0.53302
commune,51536,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.09361
commune,51537,1 - Emprises urbaines,31 - Forêts,0.72414
commune,51539,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11783
commune,51544,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43474
commune,51545,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.94660
commune,51546,1 - Emprises urbaines,31 - Forêts,0.03747
commune,51546,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24068
commune,51550,1 - Emprises urbaines,31 - Forêts,0.32909
commune,51550,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.30921
commune,51553,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33559
commune,51559,1 - Emprises urbaines,31 - Forêts,0.01410
commune,51559,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.90068
commune,51562,1 - Emprises urbaines,31 - Forêts,0.26621
commune,51564,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.11325
commune,51567,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.44384
commune,51571,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.56710
commune,51572,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.59966
commune,51576,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24714
commune,51577,1 - Emprises urbaines,31 - Forêts,0.11640
commune,51580,1 - Emprises urbaines,31 - Forêts,0.04356
commune,51580,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10797
commune,51582,1 - Emprises urbaines,31 - Forêts,0.70175
commune,51582,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.63304
commune,51585,1 - Emprises urbaines,31 - Forêts,0.02573
commune,51585,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.58697
commune,51588,1 - Emprises urbaines,31 - Forêts,0.41867
commune,51588,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01856
commune,51598,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.68609
commune,51603,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.02040
commune,51604,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35169
commune,51605,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.68885
commune,51607,1 - Emprises urbaines,31 - Forêts,0.19212
commune,51609,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.50730
commune,51610,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.45619
commune,51611,1 - Emprises urbaines,31 - Forêts,0.72295
commune,51612,1 - Emprises urbaines,31 - Forêts,0.90726
commune,51612,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.49723
commune,51613,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19787
commune,51614,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22924
commune,51616,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.51857
commune,51617,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.26195
commune,51619,1 - Emprises urbaines,31 - Forêts,2.16540
commune,51619,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22145
commune,51624,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06413
commune,51628,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.38313
commune,51638,1 - Emprises urbaines,31 - Forêts,0.17172
commune,51639,1 - Emprises urbaines,31 - Forêts,0.17550
commune,51640,1 - Emprises urbaines,31 - Forêts,0.05932
commune,51643,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42738
commune,51647,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.23185
commune,51649,1 - Emprises urbaines,31 - Forêts,0.80121
commune,51649,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.74101
commune,51652,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08010
commune,51654,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.99916
commune,51655,1 - Emprises urbaines,31 - Forêts,0.01681
commune,51656,1 - Emprises urbaines,31 - Forêts,0.06447
commune,51660,1 - Emprises urbaines,31 - Forêts,1.09785
commune,51660,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.81427
commune,52001,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19669
commune,52006,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36046
commune,52007,1 - Emprises urbaines,31 - Forêts,0.11544
commune,52007,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08192
commune,52008,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42892
commune,52009,1 - Emprises urbaines,31 - Forêts,0.12452
commune,52017,1 - Emprises urbaines,31 - Forêts,0.27395
commune,52017,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.60136
commune,52022,1 - Emprises urbaines,31 - Forêts,0.10025
commune,52022,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15212
commune,52023,1 - Emprises urbaines,31 - Forêts,0.03953
commune,52043,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13205
commune,52045,1 - Emprises urbaines,31 - Forêts,0.44030
commune,52045,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.79101
commune,52050,1 - Emprises urbaines,31 - Forêts,0.07591
commune,52058,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.22995
commune,52060,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.57703
commune,52061,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25533
commune,52063,1 - Emprises urbaines,31 - Forêts,0.05518
commune,52064,1 - Emprises urbaines,31 - Forêts,0.15303
commune,52064,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18068
commune,52072,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.54104
commune,52075,1 - Emprises urbaines,31 - Forêts,0.11530
commune,52079,1 - Emprises urbaines,31 - Forêts,0.51429
commune,52079,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.72430
commune,52084,1 - Emprises urbaines,31 - Forêts,0.08864
commune,52087,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22899
commune,52088,1 - Emprises urbaines,31 - Forêts,0.07204
commune,52088,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28953
commune,52091,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06995
commune,52092,1 - Emprises urbaines,31 - Forêts,0.03572
commune,52093,1 - Emprises urbaines,31 - Forêts,0.07797
commune,52093,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.62442
commune,52094,1 - Emprises urbaines,31 - Forêts,0.04678
commune,52094,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24112
commune,52097,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33569
commune,52099,1 - Emprises urbaines,31 - Forêts,0.20503
commune,52099,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.48408
commune,52102,1 - Emprises urbaines,31 - Forêts,0.17754
commune,52104,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.26071
commune,52113,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42813
commune,52114,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.30867
commune,52120,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14551
commune,52121,1 - Emprises urbaines,31 - Forêts,2.54801
commune,52121,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,11.40410
commune,52123,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20328
commune,52125,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.05842
commune,52126,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01471
commune,52128,1 - Emprises urbaines,31 - Forêts,0.18883
commune,52128,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20133
commune,52129,1 - Emprises urbaines,31 - Forêts,0.19785
commune,52131,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.78661
commune,52134,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43619
commune,52137,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35011
commune,52140,1 - Emprises urbaines,31 - Forêts,0.16052
commune,52140,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.47011
commune,52156,1 - Emprises urbaines,31 - Forêts,0.17818
commune,52158,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.40517
commune,52160,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33191
commune,52163,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20643
commune,52165,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16734
