tool|sf|day|batch_type|q|parameters|time
Umbra|100|2012-11-29|power|16b|{"tagA": "Black_Tie_White_Noise", "dateA": "2012-03-12", "tagB": "Arma-Goddamn-Motherfuckin-Geddon", "dateB": "2010-09-14", "maxKnowsLimit": "4"}|0.1416158676147461
Umbra|100|2012-11-29|power|16b|{"tagA": "Transatlanticism", "dateA": "2012-04-26", "tagB": "Preflyte", "dateB": "2010-02-25", "maxKnowsLimit": "4"}|0.11670804023742676
Umbra|100|2012-11-29|power|16b|{"tagA": "Koda_Kumi", "dateA": "2012-12-09", "tagB": "Dancing_Undercover", "dateB": "2010-06-03", "maxKnowsLimit": "5"}|0.15120673179626465
Umbra|100|2012-11-29|power|16b|{"tagA": "Meaty_Beaty_Big_and_Bouncy", "dateA": "2012-06-05", "tagB": "Rani_Mukerji", "dateB": "2011-02-11", "maxKnowsLimit": "6"}|0.11254215240478516
Umbra|100|2012-11-29|power|16b|{"tagA": "Jeff_Daniels", "dateA": "2012-10-03", "tagB": "Jeff_Kennett", "dateB": "2010-09-07", "maxKnowsLimit": "6"}|0.10236740112304688
Umbra|100|2012-11-29|power|16b|{"tagA": "Black_Tie_White_Noise", "dateA": "2012-03-12", "tagB": "Shepherd_Moons", "dateB": "2010-02-24", "maxKnowsLimit": "6"}|0.13477182388305664
Umbra|100|2012-11-29|power|16b|{"tagA": "Locked_Out", "dateA": "2012-10-12", "tagB": "Bulgaria", "dateB": "2010-03-11", "maxKnowsLimit": "3"}|0.10779380798339844
Umbra|100|2012-11-29|power|16b|{"tagA": "Gold_Cobra", "dateA": "2012-10-25", "tagB": "Alex_Shelley", "dateB": "2012-02-13", "maxKnowsLimit": "6"}|0.07993412017822266
Umbra|100|2012-11-29|power|17|{"tag": "Koda_Kumi", "delta": "10"}|0.19419431686401367
Umbra|100|2012-11-29|power|17|{"tag": "The_Thin_Ice", "delta": "11"}|0.15794086456298828
Umbra|100|2012-11-29|power|17|{"tag": "There_Goes_My_Life", "delta": "13"}|0.15324020385742188
Umbra|100|2012-11-29|power|17|{"tag": "New_Irish_Hymns", "delta": "13"}|0.17625117301940918
Umbra|100|2012-11-29|power|17|{"tag": "Telephono", "delta": "14"}|0.16595244407653809
Umbra|100|2012-11-29|power|17|{"tag": "C\u00e9sar_Franck", "delta": "12"}|0.1940007209777832
Umbra|100|2012-11-29|power|17|{"tag": "Angry_All_the_Time", "delta": "16"}|0.16389703750610352
Umbra|100|2012-11-29|power|17|{"tag": "Proper_Education", "delta": "12"}|0.1627025604248047
Umbra|100|2012-11-29|power|17|{"tag": "Charge_It_2_da_Game", "delta": "15"}|0.15387845039367676
Umbra|100|2012-11-29|power|17|{"tag": "Jos\u00e9_de_San_Mart\u00edn", "delta": "16"}|0.6153697967529297
Umbra|100|2012-11-29|power|17|{"tag": "Figured_You_Out", "delta": "16"}|0.15854787826538086
Umbra|100|2012-11-29|power|17|{"tag": "Set_Yourself_on_Fire", "delta": "9"}|0.15673089027404785
Umbra|100|2012-11-29|power|17|{"tag": "Led_Zeppelin_Remasters", "delta": "14"}|0.15042853355407715
Umbra|100|2012-11-29|power|17|{"tag": "Larisa_Neiland", "delta": "11"}|0.17158222198486328
Umbra|100|2012-11-29|power|17|{"tag": "The_Punisher:_The_Album", "delta": "13"}|0.15743494033813477
Umbra|100|2012-11-29|power|17|{"tag": "Wait_Until_Tomorrow", "delta": "11"}|0.16364550590515137
Umbra|100|2012-11-29|power|17|{"tag": "Man_in_the_Box", "delta": "15"}|0.15363597869873047
Umbra|100|2012-11-29|power|17|{"tag": "No_Me_Dejes_de_Querer", "delta": "14"}|0.15929293632507324
Umbra|100|2012-11-29|power|17|{"tag": "Gravity_of_Love", "delta": "11"}|0.15375542640686035
Umbra|100|2012-11-29|power|17|{"tag": "Would_You_Go_with_Me", "delta": "16"}|0.15378522872924805
Umbra|100|2012-11-29|power|17|{"tag": "Back_Here", "delta": "14"}|0.15848064422607422
Umbra|100|2012-11-29|power|17|{"tag": "Take_Good_Care_of_My_Baby", "delta": "16"}|0.14975357055664062
Umbra|100|2012-11-29|power|17|{"tag": "Live_from_the_Kitchen", "delta": "9"}|0.15440130233764648
Umbra|100|2012-11-29|power|17|{"tag": "Leave_Before_the_Lights_Come_On", "delta": "10"}|0.1668698787689209
Umbra|100|2012-11-29|power|17|{"tag": "Sh\u014dso_Strip", "delta": "11"}|0.15345120429992676
Umbra|100|2012-11-29|power|17|{"tag": "The_Sound_of_White", "delta": "11"}|0.15384674072265625
Umbra|100|2012-11-29|power|17|{"tag": "H\u00e6ttuleg_hlj\u00f3msveit_&_gl\u00e6pakvendi\u00f0_Stella", "delta": "15"}|0.1523299217224121
Umbra|100|2012-11-29|power|17|{"tag": "Bang_the_Drum_All_Day", "delta": "8"}|0.1663820743560791
Umbra|100|2012-11-29|power|17|{"tag": "John_III_of_Portugal", "delta": "8"}|0.1652052402496338
Umbra|100|2012-11-29|power|17|{"tag": "Milla_Jovovich", "delta": "16"}|0.18448662757873535
Umbra|100|2012-11-29|power|18|{"tag": "Barbra_Streisand"}|0.21000909805297852
Umbra|100|2012-11-29|power|18|{"tag": "Thomas_More"}|0.23264122009277344
Umbra|100|2012-11-29|power|18|{"tag": "Al_Gore"}|0.21244502067565918
Umbra|100|2012-11-29|power|18|{"tag": "Alfred_Hitchcock"}|0.20364832878112793
Umbra|100|2012-11-29|power|18|{"tag": "Michelangelo"}|0.2059168815612793
Umbra|100|2012-11-29|power|18|{"tag": "Oliver_Cromwell"}|0.2017078399658203
Umbra|100|2012-11-29|power|18|{"tag": "Herodotus"}|0.23846960067749023
Umbra|100|2012-11-29|power|18|{"tag": "Stevie_Wonder"}|0.2075490951538086
Umbra|100|2012-11-29|power|18|{"tag": "William_III_of_England"}|0.21504855155944824
Umbra|100|2012-11-29|power|18|{"tag": "Arthur_Conan_Doyle"}|0.21346521377563477
Umbra|100|2012-11-29|power|18|{"tag": "James_Bond"}|0.2000119686126709
Umbra|100|2012-11-29|power|18|{"tag": "Charlie_Chaplin"}|0.21365046501159668
Umbra|100|2012-11-29|power|18|{"tag": "Woody_Allen"}|0.21064424514770508
Umbra|100|2012-11-29|power|18|{"tag": "George_Frideric_Handel"}|0.19479680061340332
Umbra|100|2012-11-29|power|18|{"tag": "Orson_Welles"}|0.22640132904052734
Umbra|100|2012-11-29|power|18|{"tag": "Tacitus"}|0.24574875831604004
Umbra|100|2012-11-29|power|18|{"tag": "Giuseppe_Verdi"}|0.21158432960510254
Umbra|100|2012-11-29|power|18|{"tag": "James_Madison"}|0.14931583404541016
Umbra|100|2012-11-29|power|18|{"tag": "James_II_of_England"}|0.2162637710571289
Umbra|100|2012-11-29|power|18|{"tag": "John_Stuart_Mill"}|0.2235560417175293
Umbra|100|2012-11-29|power|18|{"tag": "Hugo_Ch\u00e1vez"}|0.2794027328491211
Umbra|100|2012-11-29|power|18|{"tag": "Mikhail_Gorbachev"}|0.2234184741973877
Umbra|100|2012-11-29|power|18|{"tag": "Victor_Hugo"}|0.14539766311645508
Umbra|100|2012-11-29|power|18|{"tag": "Gautama_Buddha"}|0.22118282318115234
Umbra|100|2012-11-29|power|18|{"tag": "George_Gershwin"}|0.18094444274902344
Umbra|100|2012-11-29|power|18|{"tag": "Arnold_Schwarzenegger"}|0.20930194854736328
Umbra|100|2012-11-29|power|18|{"tag": "Beyonc\u00e9_Knowles"}|0.20317792892456055
Umbra|100|2012-11-29|power|18|{"tag": "Clint_Eastwood"}|0.18040776252746582
Umbra|100|2012-11-29|power|18|{"tag": "Pliny_the_Elder"}|0.22897028923034668
Umbra|100|2012-11-29|power|18|{"tag": "Johnny_Cash"}|0.16118240356445312
Umbra|100|2012-11-29|power|19a|{"city1Id": "702", "city2Id": "967"}|0.04550814628601074
Umbra|100|2012-11-29|power|19a|{"city1Id": "116", "city2Id": "662"}|0.028411149978637695
Umbra|100|2012-11-29|power|19a|{"city1Id": "807", "city2Id": "1447"}|0.029070138931274414
Umbra|100|2012-11-29|power|19a|{"city1Id": "198", "city2Id": "1035"}|0.02962517738342285
Umbra|100|2012-11-29|power|19a|{"city1Id": "127", "city2Id": "573"}|0.036965131759643555
Umbra|100|2012-11-29|power|19a|{"city1Id": "317", "city2Id": "1382"}|0.024203777313232422
Umbra|100|2012-11-29|power|19a|{"city1Id": "455", "city2Id": "1268"}|0.030932903289794922
Umbra|100|2012-11-29|power|19a|{"city1Id": "880", "city2Id": "1209"}|0.03178095817565918
Umbra|100|2012-11-29|power|19a|{"city1Id": "655", "city2Id": "1138"}|0.029030799865722656
Umbra|100|2012-11-29|power|19a|{"city1Id": "334", "city2Id": "614"}|0.02403426170349121
Umbra|100|2012-11-29|power|19a|{"city1Id": "719", "city2Id": "1199"}|0.02564215660095215
Umbra|100|2012-11-29|power|19a|{"city1Id": "406", "city2Id": "513"}|0.03293585777282715
Umbra|100|2012-11-29|power|19a|{"city1Id": "434", "city2Id": "1169"}|0.029325246810913086
Umbra|100|2012-11-29|power|19a|{"city1Id": "726", "city2Id": "1251"}|0.025733470916748047
Umbra|100|2012-11-29|power|19a|{"city1Id": "479", "city2Id": "617"}|0.02787613868713379
Umbra|100|2012-11-29|power|19a|{"city1Id": "283", "city2Id": "452"}|0.032688140869140625
Umbra|100|2012-11-29|power|19a|{"city1Id": "611", "city2Id": "1304"}|0.029696941375732422
Umbra|100|2012-11-29|power|19a|{"city1Id": "1080", "city2Id": "1106"}|0.03182578086853027
Umbra|100|2012-11-29|power|19a|{"city1Id": "982", "city2Id": "1086"}|0.024623632431030273
Umbra|100|2012-11-29|power|19a|{"city1Id": "531", "city2Id": "682"}|0.04178214073181152
Umbra|100|2012-11-29|power|19a|{"city1Id": "544", "city2Id": "601"}|0.029184341430664062
Umbra|100|2012-11-29|power|19a|{"city1Id": "777", "city2Id": "1098"}|0.05825448036193848
Umbra|100|2012-11-29|power|19a|{"city1Id": "271", "city2Id": "842"}|0.0284726619720459
Umbra|100|2012-11-29|power|19a|{"city1Id": "711", "city2Id": "1415"}|0.02689671516418457
Umbra|100|2012-11-29|power|19a|{"city1Id": "553", "city2Id": "737"}|0.028113603591918945
Umbra|100|2012-11-29|power|19a|{"city1Id": "622", "city2Id": "800"}|0.02792811393737793
Umbra|100|2012-11-29|power|19a|{"city1Id": "248", "city2Id": "1293"}|0.0331571102142334
Umbra|100|2012-11-29|power|19a|{"city1Id": "259", "city2Id": "1203"}|0.029342174530029297
Umbra|100|2012-11-29|power|19a|{"city1Id": "923", "city2Id": "1402"}|0.027202844619750977
Umbra|100|2012-11-29|power|19a|{"city1Id": "242", "city2Id": "729"}|0.023741483688354492
Umbra|100|2012-11-29|power|19b|{"city1Id": "129", "city2Id": "265"}|0.032013654708862305
Umbra|100|2012-11-29|power|19b|{"city1Id": "372", "city2Id": "482"}|0.03069305419921875
Umbra|100|2012-11-29|power|19b|{"city1Id": "921", "city2Id": "934"}|0.031795501708984375
Umbra|100|2012-11-29|power|19b|{"city1Id": "282", "city2Id": "295"}|0.05392885208129883
Umbra|100|2012-11-29|power|19b|{"city1Id": "179", "city2Id": "252"}|0.03112053871154785
Umbra|100|2012-11-29|power|19b|{"city1Id": "480", "city2Id": "498"}|0.027367353439331055
Umbra|100|2012-11-29|power|19b|{"city1Id": "397", "city2Id": "484"}|0.03691887855529785
Umbra|100|2012-11-29|power|19b|{"city1Id": "770", "city2Id": "776"}|0.03086709976196289
Umbra|100|2012-11-29|power|19b|{"city1Id": "402", "city2Id": "426"}|0.027399539947509766
Umbra|100|2012-11-29|power|19b|{"city1Id": "137", "city2Id": "247"}|0.028977632522583008
Umbra|100|2012-11-29|power|19b|{"city1Id": "716", "city2Id": "749"}|0.035227298736572266
Umbra|100|2012-11-29|power|19b|{"city1Id": "371", "city2Id": "380"}|0.028179168701171875
Umbra|100|2012-11-29|power|19b|{"city1Id": "128", "city2Id": "198"}|0.02889394760131836
Umbra|100|2012-11-29|power|19b|{"city1Id": "121", "city2Id": "224"}|0.05062103271484375
Umbra|100|2012-11-29|power|19b|{"city1Id": "332", "city2Id": "338"}|0.02774953842163086
Umbra|100|2012-11-29|power|19b|{"city1Id": "354", "city2Id": "381"}|0.0344541072845459
Umbra|100|2012-11-29|power|19b|{"city1Id": "737", "city2Id": "751"}|0.04889249801635742
Umbra|100|2012-11-29|power|19b|{"city1Id": "774", "city2Id": "786"}|0.028947114944458008
Umbra|100|2012-11-29|power|19b|{"city1Id": "210", "city2Id": "261"}|0.03062748908996582
Umbra|100|2012-11-29|power|19b|{"city1Id": "314", "city2Id": "499"}|0.02914142608642578
Umbra|100|2012-11-29|power|19b|{"city1Id": "368", "city2Id": "400"}|0.029666662216186523
Umbra|100|2012-11-29|power|19b|{"city1Id": "1384", "city2Id": "1387"}|0.03318214416503906
Umbra|100|2012-11-29|power|19b|{"city1Id": "332", "city2Id": "343"}|0.03837084770202637
Umbra|100|2012-11-29|power|19b|{"city1Id": "919", "city2Id": "941"}|0.033307790756225586
Umbra|100|2012-11-29|power|19b|{"city1Id": "369", "city2Id": "383"}|0.03368020057678223
Umbra|100|2012-11-29|power|19b|{"city1Id": "236", "city2Id": "254"}|0.031232118606567383
Umbra|100|2012-11-29|power|19b|{"city1Id": "138", "city2Id": "157"}|0.03168129920959473
Umbra|100|2012-11-29|power|19b|{"city1Id": "178", "city2Id": "300"}|0.029885292053222656
Umbra|100|2012-11-29|power|19b|{"city1Id": "117", "city2Id": "208"}|0.03731060028076172
Umbra|100|2012-11-29|power|19b|{"city1Id": "447", "city2Id": "481"}|0.02939128875732422
Umbra|100|2012-11-29|power|20a|{"company": "Nova_Air", "person2Id": "21990232732014"}|0.010411739349365234
Umbra|100|2012-11-29|power|20a|{"company": "A\u00e9reo_Servicio_Guerrero", "person2Id": "35184372300686"}|0.009261131286621094
Umbra|100|2012-11-29|power|20a|{"company": "Global_Air_(Mexico)", "person2Id": "17592186456817"}|0.009381771087646484
Umbra|100|2012-11-29|power|20a|{"company": "Jet4you", "person2Id": "143479"}|0.008616924285888672
Umbra|100|2012-11-29|power|20a|{"company": "Travel_Service_(Hungary)", "person2Id": "4398046891364"}|0.023756742477416992
Umbra|100|2012-11-29|power|20a|{"company": "CityLine_Hungary", "person2Id": "10995116716795"}|0.00914454460144043
Umbra|100|2012-11-29|power|20a|{"company": "Mexicana_de_Aviaci\u00f3n", "person2Id": "6597069958495"}|0.018938779830932617
Umbra|100|2012-11-29|power|20a|{"company": "ZanAir", "person2Id": "30786325897622"}|0.009127616882324219
Umbra|100|2012-11-29|power|20a|{"company": "Avolar", "person2Id": "458841"}|0.008064985275268555
Umbra|100|2012-11-29|power|20a|{"company": "Regional_Air_Lines", "person2Id": "15393162859267"}|0.008521556854248047
Umbra|100|2012-11-29|power|20a|{"company": "Pamir_Airways", "person2Id": "17592186439817"}|0.0070188045501708984
Umbra|100|2012-11-29|power|20a|{"company": "Avioquintana", "person2Id": "13194139601297"}|0.006861448287963867
Umbra|100|2012-11-29|power|20a|{"company": "Atlas_Blue", "person2Id": "2199023467827"}|0.014529228210449219
Umbra|100|2012-11-29|power|20a|{"company": "Atlas_Blue", "person2Id": "17592186463892"}|0.00680088996887207
Umbra|100|2012-11-29|power|20a|{"company": "SBA_Airlines", "person2Id": "24189256246389"}|0.007687807083129883
Umbra|100|2012-11-29|power|20a|{"company": "ZanAir", "person2Id": "10995116716795"}|0.006916522979736328
Umbra|100|2012-11-29|power|20a|{"company": "CityLine_Hungary", "person2Id": "21990232802435"}|0.014918088912963867
Umbra|100|2012-11-29|power|20a|{"company": "CityLine_Hungary", "person2Id": "143479"}|0.0078029632568359375
Umbra|100|2012-11-29|power|20a|{"company": "Bakhtar_Afghan_Airlines", "person2Id": "17592186255549"}|0.010266780853271484
Umbra|100|2012-11-29|power|20a|{"company": "Nova_Air", "person2Id": "2199023371666"}|0.006130218505859375
Umbra|100|2012-11-29|power|20a|{"company": "SBA_Airlines", "person2Id": "24189256057565"}|0.015299797058105469
Umbra|100|2012-11-29|power|20a|{"company": "Nationwide_Airlines_(Zambia)", "person2Id": "17592186463892"}|0.006278514862060547
Umbra|100|2012-11-29|power|20a|{"company": "SBA_Airlines", "person2Id": "21990232665949"}|0.0057637691497802734
Umbra|100|2012-11-29|power|20a|{"company": "Pamir_Airways", "person2Id": "21990232732014"}|0.013779878616333008
Umbra|100|2012-11-29|power|20a|{"company": "Balkh_Airlines", "person2Id": "32985349112915"}|0.01762223243713379
Umbra|100|2012-11-29|power|20a|{"company": "CityLine_Hungary", "person2Id": "32985348883940"}|0.008700847625732422
Umbra|100|2012-11-29|power|20a|{"company": "Sevenair", "person2Id": "6597069958495"}|0.01764655113220215
Umbra|100|2012-11-29|power|20a|{"company": "Eastern_Air", "person2Id": "26388279188239"}|0.007047414779663086
Umbra|100|2012-11-29|power|20a|{"company": "Tepavia_Trans", "person2Id": "17592186255549"}|0.010990142822265625
Umbra|100|2012-11-29|power|20a|{"company": "Budapest_Aircraft_Service", "person2Id": "10995116406393"}|0.008040428161621094
Umbra|100|2012-11-29|power|20b|{"company": "Sierra_Pacific_Airlines", "person2Id": "13194139890998"}|0.02588057518005371
Umbra|100|2012-11-29|power|20b|{"company": "Tailwind_Airlines", "person2Id": "30786325997337"}|0.03777503967285156
Umbra|100|2012-11-29|power|20b|{"company": "Tajik_Air", "person2Id": "24189256188342"}|0.039598941802978516
Umbra|100|2012-11-29|power|20b|{"company": "Corendon_Airlines", "person2Id": "30786325597307"}|0.051218509674072266
Umbra|100|2012-11-29|power|20b|{"company": "Turkuaz_Airlines", "person2Id": "26388279176268"}|0.010082244873046875
Umbra|100|2012-11-29|power|20b|{"company": "Gemini_Air_Cargo", "person2Id": "17592186504848"}|0.05006289482116699
Umbra|100|2012-11-29|power|20b|{"company": "Gemini_Air_Cargo", "person2Id": "8796093429061"}|0.05578780174255371
Umbra|100|2012-11-29|power|20b|{"company": "IBC_Airways", "person2Id": "8796093429061"}|0.05383110046386719
Umbra|100|2012-11-29|power|20b|{"company": "National_Airlines_(5M)", "person2Id": "26388279338933"}|0.026068925857543945
Umbra|100|2012-11-29|power|20b|{"company": "Cape_Air", "person2Id": "26388279338933"}|0.05852556228637695
Umbra|100|2012-11-29|power|20b|{"company": "Champion_Air", "person2Id": "26388279338933"}|0.0199434757232666
Umbra|100|2012-11-29|power|20b|{"company": "Flight_Alaska", "person2Id": "13194139986656"}|0.027210235595703125
Umbra|100|2012-11-29|power|20b|{"company": "Air_Choice_One", "person2Id": "13194139986656"}|0.02422189712524414
Umbra|100|2012-11-29|power|20b|{"company": "CommutAir", "person2Id": "13194139986656"}|0.028025150299072266
Umbra|100|2012-11-29|power|20b|{"company": "Ameristar_Jet_Charter", "person2Id": "13194139986656"}|0.03164219856262207
Umbra|100|2012-11-29|power|20b|{"company": "Flying_Tiger_Line", "person2Id": "6597070051164"}|0.15168476104736328
Umbra|100|2012-11-29|power|20b|{"company": "Tajik_Air", "person2Id": "28587302325739"}|0.038893938064575195
Umbra|100|2012-11-29|power|20b|{"company": "Air_Kasai", "person2Id": "13194139571131"}|0.023093223571777344
Umbra|100|2012-11-29|power|20b|{"company": "Great_Lakes_Business_Company", "person2Id": "13194139571131"}|0.013887882232666016
Umbra|100|2012-11-29|power|20b|{"company": "Gemini_Air_Cargo", "person2Id": "24189255818038"}|0.0698695182800293
Umbra|100|2012-11-29|power|20b|{"company": "Sierra_Pacific_Airlines", "person2Id": "24189255818038"}|0.05808210372924805
Umbra|100|2012-11-29|power|20b|{"company": "Corporate_Flight_Management", "person2Id": "24189255818038"}|0.019934654235839844
Umbra|100|2012-11-29|power|20b|{"company": "ArGo_Airways", "person2Id": "30786325818443"}|0.05388164520263672
Umbra|100|2012-11-29|power|20b|{"company": "Olympic_Air", "person2Id": "30786325818443"}|0.03152823448181152
Umbra|100|2012-11-29|power|20b|{"company": "Flying_Tiger_Line", "person2Id": "2199023422323"}|0.64284348487854
Umbra|100|2012-11-29|power|20b|{"company": "Tajik_Air", "person2Id": "30786325858060"}|0.013458013534545898
Umbra|100|2012-11-29|power|20b|{"company": "Flying_Tiger_Line", "person2Id": "2199023589457"}|0.357532262802124
Umbra|100|2012-11-29|power|20b|{"company": "Pegasus_Airlines", "person2Id": "13194139842938"}|0.023394107818603516
Umbra|100|2012-11-29|power|20b|{"company": "Corendon_Airlines", "person2Id": "28587302387971"}|0.031278371810913086
Umbra|100|2012-11-29|power|20b|{"company": "Gemini_Air_Cargo", "person2Id": "26388279247012"}|0.18299508094787598
Umbra|100|2012-11-29|power|reads||243.465813
Umbra|100|2012-11-30|throughput|q4precomputation||1.7209930419921875
Umbra|100|2012-11-30|throughput|q6precomputation||1.0545680522918701
Umbra|100|2012-11-30|throughput|q19precomputation||7.509005069732666
Umbra|100|2012-11-30|throughput|q20precomputation||1.8372297286987305
Umbra|100|2012-11-30|throughput|writes||15.372872591018677
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-26T20:08:32.000+00:00"}|0.05576729774475098
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-05-22T10:58:44.000+00:00"}|0.05374717712402344
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-16T18:30:34.000+00:00"}|0.05515646934509277
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-03-12T07:43:40.000+00:00"}|0.05354642868041992
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-13T02:14:13.000+00:00"}|0.05577564239501953
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-02-24T13:01:27.000+00:00"}|0.0535435676574707
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-24T09:21:11.000+00:00"}|0.054949045181274414
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-13T21:45:13.000+00:00"}|0.05410146713256836
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-05-30T19:19:21.000+00:00"}|0.054529428482055664
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-03T03:03:42.000+00:00"}|0.055754661560058594
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-14T09:09:40.000+00:00"}|0.055753469467163086
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-23T22:22:11.000+00:00"}|0.05412626266479492
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-27T01:37:32.000+00:00"}|0.05427980422973633
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-23T01:25:44.000+00:00"}|0.05462503433227539
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-04-17T00:48:56.000+00:00"}|0.05379176139831543
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-14T04:40:40.000+00:00"}|0.055130958557128906
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-10T00:00:52.000+00:00"}|0.05431652069091797
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-15T11:35:07.000+00:00"}|0.055077552795410156
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-22T18:30:17.000+00:00"}|0.05566239356994629
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-22T15:27:44.000+00:00"}|0.05439448356628418
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-31T05:17:21.000+00:00"}|0.05628800392150879
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-21T11:35:50.000+00:00"}|0.05582690238952637
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-08-02T20:08:15.000+00:00"}|0.05473947525024414
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-30T22:22:54.000+00:00"}|0.055387020111083984
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-05-25T07:43:05.000+00:00"}|0.05406761169433594
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-14T06:06:07.000+00:00"}|0.0550382137298584
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-27T03:03:00.000+00:00"}|0.05424070358276367
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-06-25T12:12:05.000+00:00"}|0.05395054817199707
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-09T16:04:25.000+00:00"}|0.05477094650268555
Umbra|100|2012-11-30|throughput|1|{"datetime": "2010-07-18T09:21:29.000+00:00"}|0.0553433895111084
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-23", "tagClass": "Saint"}|0.0718545913696289
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-06", "tagClass": "Writer"}|0.14034557342529297
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "ChristianBishop"}|0.05055999755859375
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-18", "tagClass": "Single"}|0.21246576309204102
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-12", "tagClass": "BaseballPlayer"}|0.04214978218078613
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-13", "tagClass": "Album"}|0.21027207374572754
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-12", "tagClass": "Album"}|0.19741058349609375
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-10", "tagClass": "BaseballPlayer"}|0.0432283878326416
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-23", "tagClass": "Philosopher"}|0.07954573631286621
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-23", "tagClass": "Song"}|0.07677173614501953
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "OfficeHolder"}|0.17233538627624512
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-21", "tagClass": "BritishRoyalty"}|0.14132928848266602
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "MilitaryPerson"}|0.05155301094055176
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "Album"}|0.20023727416992188
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-10", "tagClass": "President"}|0.06850457191467285
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-13", "tagClass": "BritishRoyalty"}|0.1307520866394043
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-16", "tagClass": "OfficeHolder"}|0.18196797370910645
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-09", "tagClass": "Philosopher"}|0.07819986343383789
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-21", "tagClass": "SoccerPlayer"}|0.03195643424987793
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-21", "tagClass": "Writer"}|0.13846135139465332
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-17", "tagClass": "Artist"}|0.055333614349365234
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-23", "tagClass": "Scientist"}|0.06087684631347656
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "President"}|0.06798815727233887
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-07", "tagClass": "MilitaryPerson"}|0.048163652420043945
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-19", "tagClass": "Monarch"}|0.06533360481262207
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-14", "tagClass": "Philosopher"}|0.07948541641235352
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-21", "tagClass": "Person"}|0.20617032051086426
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-15", "tagClass": "Album"}|0.1995716094970703
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-16", "tagClass": "BaseballPlayer"}|0.039803266525268555
Umbra|100|2012-11-30|throughput|2a|{"date": "2010-06-12", "tagClass": "MilitaryPerson"}|0.04839038848876953
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-14", "tagClass": "ComicsCreator"}|0.03727364540100098
