channel|i_brand_id|i_class_id|i_category_id|sum_sales|number_sales
catalog|10011002|11||637.65|9
catalog|8006003|2||89.80|4
catalog|10016017|16||154.12|5
catalog|8003010|3||1993.82|41
catalog|9015010|2||195.83|4
catalog|1002001|5||625.74|17
catalog|7005002|5||1140.54|19
catalog|9005005|4||375.65|6
catalog|7006007|6||1290.17|22
catalog|7003001|3||532.31|14
catalog|7002002|4||272.80|6
catalog|10016015|16||1179.40|24
catalog|10004005|4||541.00|10
catalog|6001004|1||1107.59|19
catalog|10003016|3||1147.59|22
catalog|6008004|8||1434.71|21
catalog|1001002|15||237.38|6
catalog|10011015|2||513.21|4
catalog|6015003|4||1322.65|15
catalog|8003002|3||1376.18|20
catalog|7004004|4||1396.42|33
catalog|7013004|2||230.15|9
catalog|8003008|15||283.15|6
catalog|6010006|11||525.03|8
catalog|10016009|16||1149.47|24
catalog|4002001|8||521.85|15
catalog|6016005|3||367.55|7
catalog|8014001|14||692.66|11
catalog|7004005|3||208.93|4
catalog|5001002|11||552.70|7
catalog|6011003|7||226.61|5
catalog|6014007|4||349.57|8
catalog|6010002|10||2081.18|44
catalog|9005003|1||106.08|4
catalog|9009006|4||117.96|2
catalog|5004001|9||157.10|4
catalog|9014006|10||160.34|5
catalog|7012006|4||168.52|4
catalog|10001014|1||1781.84|23
catalog|10010001|10||1262.77|21
catalog|4003001|4||1818.55|44
catalog|7002008|2||2207.50|52
catalog|9012002|12||3735.27|74
catalog|5004002|4||34052.61|662
catalog|8010006|13||161.96|5
catalog|6011002|3||423.31|6
catalog|6002003|2||712.09|14
catalog|6013003|4||236.30|6
catalog|8001003|2||158.20|6
catalog|9002003|2||560.83|16
catalog|9009003|9||504.39|8
catalog|2001001|7||164.68|5
catalog|7009008|7||273.02|4
catalog|8007009|4||294.24|7
catalog|6009005|9||870.51|15
catalog|3004002|8||327.73|6
catalog|10011017|11||608.75|7
catalog|4003002|14||265.12|5
catalog|2004002|3||1641.97|32
catalog|8012005|14||325.96|7
catalog|9013010|2||209.74|6
catalog|3001001|4||795.98|16
catalog|10011015|7||47.00|3
catalog|5001001|15||264.87|5
catalog|4003002|6||916.65|16
catalog|4001001|12||395.95|10
catalog|8008008|8||852.61|16
catalog|10010005|10||898.35|17
catalog|9007005|8||208.95|6
catalog|3004002|11||736.80|20
catalog|6015008|15||1579.88|35
catalog|6008007|2||275.49|6
catalog|10014009|14||623.28|9
catalog|8016007|16||739.66|11
catalog|5001001|14||193.96|4
catalog|6003008|3||2729.77|50
catalog|6001008|5||308.34|8
catalog|7010008|10||665.15|16
catalog|6007003|1||62.74|3
catalog|6012003|10||132.73|3
catalog|7004007|6||150.97|5
catalog|10013001|2||459.06|6
catalog|6009002|9||3592.16|53
catalog|7004003|10||414.95|5
catalog|8012008|12||2556.32|53
catalog|9009006|8||293.33|6
catalog|6001006|3||182.63|6
catalog|7001001|1||650.06|13
catalog|9012009|12||534.10|9
catalog|7009009|2||146.54|4
catalog|8001001|1||1032.86|23
catalog|10016003|4||461.25|11
catalog|10013003|13||524.86|6
catalog|8007006|2||571.06|8
catalog|7013010|13||1638.09|36
catalog|10005005|5||1255.70|18
catalog|7009010|9||1933.73|48
catalog|6004008|4||1536.11|31
catalog|10002005|2||899.31|20
catalog|8001003|1||994.93|21
catalog|10008003|8||376.63|10
catalog|10016005|11||466.47|8
catalog|10010007|4||410.19|7
catalog|10004006|4||1131.40|20
catalog|8014005|14||561.15|11
catalog|8011004|8||479.47|9
catalog|4004001|10||482.08|7
catalog|7009005|7||158.61|3
catalog|10012015|12||164.51|4
catalog|2003002|4||865.34|22
catalog|6009006|9||1704.18|43
catalog|6004002|4||1877.90|35
catalog|10011014|16||218.45|3
catalog|6013003|13||1238.08|23
catalog|7001002|14||208.77|6
catalog|9015003|3||70.50|4
catalog|8015004|1||161.84|5
catalog|5004002|2||993.91|27
catalog|10001017|1||376.64|11
catalog|3003002|1||1099.55|27
catalog|3002002|1||2302.92|41
catalog|7006001|1||384.10|3
catalog|9007011|2||311.15|5
catalog|6002004|16||86.14|1
catalog|7012004|12||2255.99|41
catalog|10004015|4||1266.73|26
catalog|3002001|16||518.17|9
catalog|9004011|4||181.03|3
catalog|6008004|2||346.77|5
catalog|7006003|16||141.34|7
catalog|6006006|15||287.21|6
catalog|8007003|7||365.96|3
catalog|1004002|16||447.28|9
catalog|7014002|2||525.02|6
catalog|3001001|2||1105.05|28
catalog|10014015|9||293.78|5
catalog|10011005|11||840.21|14
catalog|8005009|16||634.61|8
catalog|10009004|9||458.86|8
catalog|9007004|7||377.28|10
catalog|8006001|16||521.31|7
catalog|10002003|2||1297.19|29
catalog|10011008|11||609.54|13
catalog|9014002|14||1149.78|21
catalog|8003006|3||970.18|24
catalog|4004002|14||424.18|10
catalog|8007006|11||128.23|6
web|9012005|12||592.73|11
web|6009005|5||48.06|2
web|1001001|12||51.46|1
web|4003001|2||511.40|10
web|10009010|2||57.11|3
web|10007017|7||785.21|19
web|9012009|4||69.06|3
web|7001005|1||220.65|6
web|10016012|7||88.91|4
web|7010002|7||94.70|2
web|10012016|12||174.57|8
web|7008007|1||281.03|8
web|2002001|1||1011.53|20
web|10009017|8||112.44|4
web|10001009|1||116.89|4
web|1003001|4||972.80|19
web|7009003|6||143.73|3
web|9012005|4||153.28|4
web|2003001|6||158.40|5
web|3002001|4||439.18|8
web|8005001|10||161.04|5
web|10010011|10||161.82|2
web|3003002|15||163.03|4
web|5003002|15||181.13|3
web|10013015|13||192.92|2
web|2002002|12||194.10|8
web|10001011|1||513.60|11
web|7002002|6||196.48|3
web|7007005|7||206.97|6
web|6006006|13||207.54|5
web|2001002|7||212.96|5
web|8016006|1||215.92|4
web|7011008|2||218.81|6
web|6009004|3||221.26|5
web|2004001|2||1000.09|20
web|3002002|15||235.09|3
web|8012001|4||311.44|6
web|6006003|7||247.06|3
web|10008015|8||249.79|3
web|10001017|3||522.49|9
web|6006007|6||654.94|14
catalog|5003002|6||724.73|9
catalog|8015007|16||131.16|3
catalog|1003002|10||142.53|5
catalog|4001001|5||157.65|4
catalog|7015002|10||161.02|5
catalog|9011010|1||166.10|5
catalog|8014010|15||176.27|4
catalog|9007012|5||308.18|4
catalog|2004002|11||364.03|7
catalog|7016008|2||423.33|7
catalog|9001005|16||566.96|8
catalog|2001002|4||583.85|5
catalog|7007004|7||2189.04|40
catalog|7004009|1||132.29|4
catalog|7008007|3||272.30|7
catalog|6010002|3||362.04|7
catalog|6010008|3||485.74|5
catalog|9016006|2||143.35|5
catalog|9006010|1||177.49|4
catalog|3002001|15||230.76|6
catalog|2003001|6||293.82|6
catalog|8002008|4||46.06|1
catalog|10010004|6||46.17|2
catalog|7016005|4||87.91|3
catalog|10015006|15||111.16|2
catalog|7001008|3||116.52|2
catalog|8009005|4||118.35|4
catalog|9002009|13||147.97|3
catalog|10005015|4||175.40|3
catalog|4003001|12||211.11|2
catalog|1004002|8||236.93|4
catalog|8010002|2||261.68|4
catalog|10013010|1||263.85|3
catalog|9013009|1||304.66|6
catalog|7001004|15||350.41|8
catalog|6004006|6||447.36|6
catalog|10015003|3||77.01|4
catalog|8008002|6||95.06|1
catalog|3002001|12||119.63|5
catalog|6010006|8||451.76|6
catalog|8005001|4||49.05|3
catalog|10007009|3||190.46|6
catalog|8013010|3||384.83|5
catalog|10011013|10||392.57|6
catalog|10011013|8||142.07|5
catalog|7006002|3||143.75|4
catalog|8008010|4||205.63|6
catalog|8012001|1||186.78|6
catalog|7010002|13||570.81|9
web|9010012|1||50.04|2
web|3004001|14||69.88|2
web|10001010|6||76.33|2
web|10010013|4||84.12|3
web|7007002|11||90.47|2
web|5002001|1||737.25|14
web|7004009|2||209.79|4
web|10013010|2||101.76|3
web|5004001|1||323.83|6
web|9004005|4||425.64|9
web|10014015|14||118.98|5
web|6013008|5||149.48|4
web|10012011|12||360.67|10
web|3003001|14||226.55|7
web|9005009|5||654.83|15
web|9004004|4||211.52|7
web|6015006|14||246.20|4
web|10016004|1||304.28|7
web|5002001|2||5053.49|104
catalog|8012010|12||1314.73|24
catalog|7007002|14||130.34|3
catalog|4001001|13||375.27|8
catalog|8002007|1||582.88|11
catalog|6014003|1||197.71|6
catalog|10009017|8||242.83|6
catalog|9006011|6||424.04|9
catalog|8016006|11||733.86|11
catalog|2001002|13||279.39|9
catalog|7002008|7||311.92|3
catalog|10016002|4||403.49|7
catalog|8008007|2||231.88|4
catalog|7008003|4||323.00|6
catalog|9014010|14||157.28|6
catalog|10002017|2||194.62|4
catalog|2002001|8||195.23|5
catalog|7008002|16||199.55|4
catalog|8008006|1||204.72|4
catalog|10012010|10||224.02|6
catalog|8007005|8||373.76|4
catalog|10016004|16||375.97|5
catalog|9002009|1||521.23|7
catalog|8015009|6||196.13|5
catalog|6006003|15||363.39|5
web|10008012|4||72.32|3
web|10011007|11||72.40|2
web|7002008|1||74.70|2
web|6014006|7||100.86|2
web|9003009|3||1627.24|22
web|2004001|1||1070.13|29
web|5003001|10||126.44|4
web|9014004|2||144.02|4
web|6005003|5||340.15|4
catalog|7008002|1||977.82|14
catalog|3001001|11||74.82|5
catalog|10016017|1||198.25|5
catalog|10013011|13||316.94|7
catalog|10015013|1||678.92|17
catalog|7016004|16||511.13|12
catalog|9004005|1||580.79|7
catalog|7016006|14||242.71|8
catalog|7001009|3||689.93|7
catalog|6011003|11||91.91|3
catalog|10012014|4||116.06|4
catalog|10005010|4||120.67|3
catalog|10008007|9||192.21|3
catalog|8006006|1||202.02|4
catalog|10014003|5||235.08|3
catalog|9014011|1||386.82|7
catalog|10004014|2||122.02|4
catalog|9011009|2||109.32|2
web|4004002|16||117.15|4
web|3002001|16||267.85|7
web|4002001|3||1155.98|19
web|9007005|8||356.32|5
web|10014003|4||235.49|4
web|8015009|6||248.01|3
web|10009013|9||251.09|6
catalog|8006002|6||1647.56|38
catalog|10007004|7||104.27|3
catalog|6012002|7||115.93|6
catalog|7006006|1||245.44|6
catalog|7012009|12||399.74|5
catalog|1004002|5||69.97|4
catalog|6007006|12||73.77|3
catalog|2004001|15||91.99|3
catalog|9013006|13||151.35|3
catalog|7014004|7||396.09|4
catalog|9005011|5||369.99|8
catalog|5002001|15||265.01|6
catalog|10002002|2||293.41|6
web|8015007|15||280.23|11
web|8004007|4||460.13|4
web|7001009|6||186.47|6
web|6006001|7||250.58|4
catalog|7012001|10||476.65|6
catalog|6015006|2||314.52|3
catalog|8006005|7||328.32|4
catalog|10005007|4||515.25|8
catalog|10003007|3||440.12|6
web|9015006|10||181.18|3
web|3001001|1||5231.04|113
catalog|10004004|4||975.18|17
catalog|6012007|3||201.16|5
catalog|6001007|1||619.24|15
catalog|6012006|2||326.76|4
catalog|9015006|10||205.93|6
catalog|10016006|10||51.60|2
catalog|8013002|3||48.13|3
catalog|6012006|1||109.05|2
catalog|6003005|10||308.52|3
web|1001001|1||3238.58|79
web|8003008|6||153.12|4
web|10013003|13||193.25|5
catalog|10010016|10||234.50|6
catalog|7010004|2||461.50|10
catalog|6010002|9||432.90|10
catalog|6008001|4||82.86|4
catalog|6004007|4||482.79|6
catalog|7014001|1||59.21|3
catalog|7003010|13||424.57|6
catalog|6001001|1||476.68|10
catalog|10002004|3||97.59|2
catalog|8009007|9||218.34|4
catalog|10001009|1||148.61|4
catalog|8009005|1||316.77|4
catalog|5002001|13||390.75|5
web|6002003|2||549.61|9
web|2004001|12||150.86|3
web|8003001|2||98.53|3
web|3003001|1||769.92|17
web|10011013|11||804.19|18
web|10004014|2||205.28|5
catalog|9008006|11||150.66|8
catalog|8015009|8||173.19|2
catalog|8012002|1||234.61|5
web|7013009|13||134.00|6
web|10008008|8||270.04|4
web|4004002|3||168.68|6
catalog|8006010|2||79.63|3
catalog|10008004|4||177.80|4
catalog|8001010|3||131.16|4
catalog|6012007|14||215.28|4
web|10002011|2||401.10|7
web|10015016|15||190.34|6
catalog|9013011|13||692.67|7
catalog|10014015|11||75.44|1
catalog|6008001|13||222.62|3
web|10005015|5||459.08|7
catalog|9004005|2||251.93|5
catalog|10001011|7||180.51|4
web|10004014|3||55.84|3
web|10015004|15||112.41|6
catalog|9008003|2||43.88|2
catalog|10013009|8||54.71|4
catalog|7008005|3||210.15|2
catalog|6008008|3||329.67|3
catalog|6005006|4||434.67|7
web|8011004|8||216.64|4
catalog|6014002|6||247.76|5
web|10005011|1||52.80|1
web|9015003|4||176.65|6
web|9002009|15||249.89|5
catalog|9006006|3||489.20|7
web|1002001|5||241.98|5
catalog|5002002|13||107.61|3
catalog|7015002|9||178.85|3
catalog|7002008|8||266.48|6
catalog|9015009|12||204.11|5
catalog|7011006|4||571.63|10
catalog|2001002|8||692.30|12
catalog|10009006|6||162.04|5
catalog|7012005|1||141.42|3
catalog|6007005|2||138.35|2
catalog|8010003|4||224.84|5
web|3001001|3||1291.09|21
web|9008010|2||93.10|3
catalog|8003008|4||374.36|7
web|9006005|6||1158.25|14
web|4002002|13||292.99|7
web|2002001|2||7019.59|139
web|2004002|16||300.34|9
web|10011003|11||305.70|7
web|4003001|4||1398.25|22
web|9015005|15||323.62|3
web|9006011|3||325.47|4
web|3003001|4||610.14|16
web|9002012|2||335.15|9
web|7001004|1||335.79|6
web|3002001|11||336.06|10
web|9006003|4||434.51|8
web|10007008|7||340.64|10
web|7003009|3||341.64|6
web|10013009|13||346.69|6
web|7003004|12||352.48|5
web|7003006|3||358.79|12
web|9007006|4||359.05|7
web|10005010|4||379.90|7
web|7015001|15||389.23|6
web|10014008|14||406.67|11
web|7011010|11||408.00|10
web|10010002|10||408.56|7
web|3004001|1||889.59|28
web|10012008|12||461.24|7
web|7001008|1||501.57|11
web|5003001|3||7014.45|124
web|3002001|2||7181.41|124
web|10010011|4||875.13|11
web|9003010|3||611.78|9
web|3004002|3||634.15|12
web|7003004|3||635.68|8
web|10006006|6||656.13|16
web|1002002|3||665.35|14
web|8008002|8||688.45|15
web|8009006|9||714.61|19
web|7013004|3||744.38|9
web|9011002|11||759.26|16
web|3002002|1||869.56|17
web|6012008|12||880.71|16
web|9015008|15||918.79|21
web|7007008|7||1097.87|17
web|3002002|4||1134.26|25
web|8001010|1||1151.65|22
web|9010008|10||1167.88|28
web|3001002|2||1229.58|27
web|9014008|14||1457.21|26
web|6001008|1||1666.28|30
web|9007008|7||1797.65|28
web|9012008|12||1807.14|37
web|1002002|2||12102.49|280
web|2001002|1||14076.94|307
web|5001002|1||14528.75|302
web|1004002|4||15149.88|293
web|10005012|15||98.61|1
web|10011011|15||98.62|3
web|10002010|9||142.39|3
web|7010005|4||171.51|6
web|7016002|16||203.67|4
web|6011003|7||232.00|3
web|4003002|13||240.20|6
web|8005010|1||268.92|4
web|10001002|1||558.64|10
web|7010005|16||298.81|3
web|7005002|5||359.94|10
web|10001001|1||406.72|7
web|9011003|1||460.05|6
web|9005009|8||502.12|8
web|6004006|4||582.92|13
web|2001002|9||667.87|7
web|8006006|6||674.00|11
web|8001002|1||801.54|14
web|7014004|14||808.39|17
web|8006010|6||840.82|12
web|4001002|2||1207.63|23
web|4003002|3||16541.34|321
web|7016003|13||50.56|2
web|7003001|3||64.84|2
web|5001001|2||1013.28|20
web|6002001|8||175.76|2
web|9008005|1||178.81|6
web|10016016|16||436.02|9
web|6014003|1||255.60|4
web|5004001|9||416.37|7
web|9016006|16||621.13|12
web|9008006|8||790.28|15
web|8005002|5||816.68|17
web|7012004|12||977.95|18
web|2002002|3||1326.81|24
web|4004002|4||18629.93|359
web|7008008|1||93.52|4
web|6004007|2||441.43|6
web|1004001|1||975.81|11
web|6015001|15||818.50|10
web|7012010|12||609.08|12
web|4002002|3||795.96|22
web|6004004|4||800.03|13
web|7001010|1||1097.02|20
web|9014003|14||47.36|3
web|9013010|12||102.07|6
web|8014005|9||230.13|4
web|6016003|16||468.09|8
web|5002001|7||119.89|4
web|10013002|13||326.60|7
web|8002009|2||160.12|4
web|9006012|6||221.61|4
web|9013008|13||1013.34|17
web|7006004|16||43.66|2
web|8009007|2||45.12|2
web|8008003|8||240.13|5
web|6003005|2||60.97|2
web|10014003|8||67.94|3
web|6011007|14||70.57|2
web|2001001|4||341.38|9
web|9012012|12||73.17|3
web|6007007|3||74.46|3
web|2004001|3||954.84|14
web|6002005|11||114.31|1
web|7001001|1||121.25|5
web|2002001|12||346.39|6
web|9005012|2||126.61|3
web|8013002|3||127.45|3
web|8015010|4||133.93|2
web|9014005|14||461.65|8
web|10016012|3||144.07|3
web|7013004|13||146.09|4
web|2001002|13||146.10|4
web|9015011|3||147.17|3
web|2001001|2||647.83|10
web|6008007|4||159.97|3
web|8016009|8||160.87|5
web|6015003|1||174.70|2
web|3002001|1||398.94|6
web|2002001|5||382.12|11
web|10004017|4||389.93|6
web|9012004|2||198.65|5
web|9002003|2||480.66|9
web|3002002|16||200.33|2
web|8009008|5||212.62|4
web|10005016|5||563.61|10
web|10012005|1||220.34|3
web|9009003|1||301.18|6
web|6006003|6||855.32|13
web|4004001|4||5647.53|108
web|9011005|11||570.80|14
web|2003002|5||273.53|4
web|7004006|4||306.12|9
web|6004001|3||307.26|6
web|10004003|3||309.35|5
web|9005005|5||376.60|6
web|1002001|2||6845.75|132
web|7008009|8||546.62|5
web|10002009|2||660.23|15
web|8005001|5||543.03|7
web|10009006|9||573.70|9
web|10013008|13||676.68|11
web|2004002|3||708.45|15
web|10013017|13||750.01|14
web|6006004|6||830.74|9
web|1002002|4||903.14|12
web|10012005|12||942.35|14
web|5004002|1||974.95|20
web|7006010|6||1209.86|22
web|4004002|1||1356.49|21
web|6009008|9||1469.01|22
web|7005010|5||1583.31|22
web|3001002|1||13289.55|286
web|1003002|3||14390.58|276
web|9006006|12||126.24|4
web|5004001|2||435.65|10
web|10015001|2||153.40|3
web|10005005|3||265.94|4
web|8005006|9||269.47|4
web|10013005|13||306.93|4
web|8010004|10||425.04|19
web|9006002|6||892.23|24
web|10003002|3||1071.76|23
web|8015004|15||1335.78|19
web|1002002|1||1936.39|24
web|7010008|4||59.83|2
web|6003008|12||111.02|4
web|7015001|8||157.31|5
web|5004002|8||172.13|5
web|8007008|16||201.70|5
web|6002008|3||221.54|4
web|1002002|13||482.26|13
web|7006004|6||656.87|12
web|9003002|3||1673.30|37
web|4002002|6||114.33|4
web|8006009|6||629.37|13
web|7005004|5||772.24|11
web|8007001|11||185.88|5
web|7008008|7||218.06|5
web|7013002|10||396.37|6
web|4002002|4||828.05|19
web|7002010|2||522.12|14
web|10013014|13||252.78|6
web|9010004|3||50.60|1
web|10011014|11||449.78|8
web|6011004|7||67.59|2
web|7006006|16||70.28|4
web|4001001|2||1512.36|35
web|10014011|15||86.03|2
web|7013007|5||90.70|2
web|7014003|1||95.16|3
web|1004002|8||120.36|3
web|10003015|9||130.29|3
web|6014002|16||136.48|4
web|7005007|5||322.58|4
web|9013010|6||192.95|3
web|10008010|2||206.48|5
web|9011006|2||210.89|6
web|7014008|15||217.68|2
web|10004009|4||244.90|4
web|7005008|5||343.65|9
web|1001001|3||1825.60|29
web|10001004|1||353.45|10
web|8011002|15||367.21|6
web|9007006|3||401.27|5
web|9009004|9||438.12|6
web|9006006|6||504.48|7
web|7015004|15||639.06|16
web|8008004|8||670.89|12
web|6005002|5||834.51|16
web|9001002|1||845.10|18
web|4001002|4||941.98|27
web|6002001|2||896.41|9
web|1004002|2||885.24|17
web|7014002|14||1335.07|32
web|6013004|13||1772.11|25
web|7013001|13||109.54|2
web|10005014|5||446.94|9
web|8002005|5||64.25|3
web|7010003|10||318.66|9
web|8008008|2||732.55|8
web|6010004|10||1590.77|32
web|10012001|12||572.32|10
web|6002002|15||49.88|1
web|7011007|11||302.47|6
web|4003001|13||47.72|2
web|1001002|8||94.81|3
web|10009005|2||269.84|7
web|8004008|3||140.94|6
web|5003001|12||143.85|4
web|10001005|3||276.08|6
web|7008001|1||182.34|4
web|7010008|8||194.84|4
web|7013005|13||204.40|2
web|4004001|11||210.73|7
web|10013011|16||249.64|6
web|4004001|3||1061.11|11
web|9013009|13||698.72|14
web|7001009|4||403.53|5
web|10014011|14||431.02|7
web|2004001|4||6461.42|132
web|10004007|4||593.03|8
web|1001001|2||958.21|17
web|6005008|5||889.00|14
web|5002002|3||1089.07|19
web|9009011|2||101.90|5
web|6003007|1||157.94|3
web|10003002|9||175.67|6
web|1003002|10||304.97|5
web|6013002|13||889.83|20
web|10012002|2||137.94|8
web|8004010|4||1209.42|24
web|9012004|1||165.14|5
web|10008012|8||345.14|7
web|6013006|13||479.75|14
web|6008002|8||722.74|7
web|5004001|3||842.13|12
web|1003002|4||368.04|10
web|7007009|7||178.68|3
web|10014017|4||114.18|3
web|10006007|4||141.46|3
web|6010004|1||144.31|2
web|10015012|15||148.71|5
web|3004001|15||303.49|8
web|4004001|2||1089.13|26
web|6004003|13||286.32|5
web|8009001|2||463.04|6
web|7009002|9||475.83|9
web|7004002|4||618.01|9
web|7003002|3||724.48|10
web|6002002|2||863.45|20
web|7002002|2||1220.46|24
web|7004010|4||2231.42|32
web|2003002|3||15538.85|303
web|6015002|15||669.32|16
web|4001002|1||17523.28|354
web|5003002|3||18142.80|351
web|5003002|11||479.79|5
web|7008005|3||268.84|5
web|5002001|9||506.88|5
web|10005003|9||87.38|3
web|9005005|3||131.08|2
web|2001001|9||161.33|1
web|7006003|6||217.97|3
web|8015008|15||287.33|6
web|9008004|8||297.98|7
web|9007012|7||346.58|6
web|1003002|2||682.78|10
web|7015003|15||731.28|10
web|8013005|2||175.20|2
web|6011006|11||1182.96|25
web|10012004|12||49.02|1
catalog|9005011|3||168.80|3
catalog|6009008|6||170.74|5
catalog|7010009|15||186.80|5
catalog|8008008|2||188.04|6
catalog|9004012|4||207.63|7
catalog|8007009|9||213.32|4
catalog|7014002|15||235.24|5
catalog|9010005|10||298.11|6
catalog|1003001|7||579.39|18
catalog|10007002|2||253.35|5
catalog|7013005|13||465.73|9
catalog|7003009|4||295.85|6
catalog|10011006|11||591.67|11
catalog|9002004|1||304.17|8
catalog|7004001|1||320.99|6
catalog|7006004|4||327.64|5
catalog|6008005|8||806.24|18
catalog|10006012|1||434.11|8
catalog|10001010|6||436.76|10
catalog|9004003|4||1280.32|18
catalog|7006007|4||488.29|6
catalog|6015005|15||633.30|9
catalog|9009012|14||515.59|9
catalog|7009007|2||535.91|11
catalog|2003002|9||593.10|12
catalog|9002005|7||614.51|6
catalog|10016010|16||958.70|20
catalog|10002008|2||1288.48|22
catalog|10004011|2||88.48|4
catalog|10011003|1||263.64|6
catalog|7016010|3||588.78|10
catalog|9005009|12||123.44|2
catalog|9015010|15||206.70|11
catalog|6016008|16||784.35|13
catalog|1001002|16||398.96|8
catalog|4002001|1||2272.08|42
catalog|10015013|2||400.44|9
catalog|10013008|13||859.12|13
catalog|9009009|5||59.74|1
catalog|8015007|2||210.97|5
catalog|6015006|14||45.34|3
catalog|4003001|1||1089.81|26
catalog|7007004|3||115.65|3
catalog|10001005|1||158.31|5
catalog|7012010|3||203.55|4
catalog|8006006|4||205.09|6
catalog|8012010|13||221.34|5
catalog|9008005|1||253.07|5
catalog|7012001|11||400.84|7
catalog|8013008|3||428.12|9
catalog|9010004|3||462.76|7
catalog|10015003|12||527.21|7
catalog|9009006|2||73.49|3
catalog|3003002|15||465.01|6
catalog|10010014|10||1301.40|25
catalog|10005005|3||311.76|6
catalog|10012001|4||498.49|10
catalog|3003002|7||138.19|4
catalog|7001006|5||248.09|3
catalog|4004002|10||277.44|7
catalog|7004001|4||345.37|5
catalog|7002007|8||368.30|8
catalog|7016002|5||502.24|8
catalog|9004011|2||521.68|8
catalog|8012005|12||702.64|11
catalog|9008012|9||318.44|4
catalog|10006004|6||93.52|5
catalog|1004001|16||93.84|3
catalog|4002001|11||211.01|8
catalog|7009010|4||236.20|3
catalog|7007010|2||445.63|9
catalog|9009006|6||602.32|10
catalog|9011009|11||239.00|8
catalog|2002001|7||293.25|8
catalog|9015006|3||271.38|6
catalog|8007001|11||336.41|8
catalog|1004002|11||359.82|3
catalog|8010008|4||360.49|6
catalog|9008009|8||1164.42|24
catalog|9004006|1||334.10|9
catalog|9002004|3||310.60|8
catalog|6016004|1||213.39|4
catalog|10005008|2||377.13|6
catalog|9005008|5||1796.57|41
catalog|8014002|14||1420.67|38
catalog|10003011|3||262.73|4
catalog|6010004|5||807.32|8
catalog|6015004|2||146.11|3
catalog|7006002|4||236.50|6
catalog|10012013|2||426.80|6
catalog|7007002|4||181.26|4
catalog|4004002|2||202.21|5
catalog|6014003|5||120.05|4
catalog|7009005|3||294.10|4
catalog|7010006|3||465.82|5
catalog|7001004|1||1222.12|24
catalog|1004001|12||144.31|5
catalog|9012009|4||148.50|3
catalog|4003002|5||154.53|4
catalog|5004002|14||164.98|2
catalog|7016008|10||191.44|4
catalog|8012005|3||219.20|4
catalog|10005016|2||275.45|7
catalog|6013005|2||351.51|5
catalog|8012004|2||378.83|6
catalog|10016003|10||472.81|9
catalog|8008006|3||245.60|5
catalog|10013015|3||257.91|5
catalog|3003002|8||317.68|4
catalog|6007001|7||141.07|2
catalog|2003002|8||798.77|12
catalog|8004009|2||127.73|3
catalog|9009009|3||131.51|4
catalog|6003008|12||141.15|2
catalog|9016012|9||151.11|5
catalog|2004001|9||229.91|1
catalog|8012010|4||230.47|3
catalog|8002001|8||237.82|3
catalog|9014003|5||315.64|5
catalog|10004012|4||326.74|9
catalog|9007003|1||127.47|4
catalog|7004004|3||215.08|5
catalog|10012011|2||266.12|4
catalog|6008006|8||459.09|6
catalog|8014007|4||151.90|3
catalog|10008009|8||400.86|8
catalog|9010009|1||155.77|4
web|9007005|7||216.72|7
web|8008007|2||57.98|2
web|10005007|3||64.34|3
web|1002001|3||157.22|5
web|9006009|6||353.72|14
web|6010005|10||565.68|14
web|9009011|9||275.20|10
web|7014003|4||101.84|3
web|9001009|4||218.04|6
web|8005009|4||401.08|9
web|5001001|1||4441.90|95
web|8008001|15||129.18|3
web|6009003|9||220.72|7
web|8002003|4||174.64|4
web|8007009|4||198.09|4
web|10012015|2||213.18|5
web|4002001|10||821.98|10
catalog|8004001|1||196.02|4
catalog|8014008|14||213.24|4
catalog|10008011|8||244.59|4
catalog|6014003|2||46.94|3
catalog|9011011|9||101.78|2
catalog|8006005|6||131.25|3
catalog|9001011|5||139.26|2
catalog|6002005|2||393.69|8
catalog|7007001|12||442.81|6
catalog|10013005|3||70.75|2
catalog|7002007|2||203.89|5
catalog|8014002|2||334.86|3
web|9015012|1||176.38|4
web|6012007|14||189.51|3
web|9006005|2||255.57|7
catalog|3001001|8||1079.63|17
catalog|6013007|13||250.67|6
catalog|9013012|13||270.88|3
catalog|9007006|1||138.56|5
catalog|7016008|8||259.26|5
catalog|7012005|13||87.96|2
web|10005013|5||585.94|10
web|7003008|15||118.38|3
web|10007013|7||532.24|7
web|8009003|3||147.79|4
web|7007003|2||255.56|4
web|10016013|16||260.05|5
catalog|8012005|1||675.52|19
catalog|7013009|2||409.47|9
catalog|6003002|16||98.11|3
catalog|10009016|9||469.41|12
catalog|9008011|1||226.13|3
web|9009011|1||85.46|3
web|10001016|1||543.20|14
web|7002005|2||366.82|6
catalog|5004001|14||46.67|4
catalog|9009005|1||129.03|7
catalog|6006007|4||341.17|6
catalog|10013016|1||181.54|4
catalog|6011002|14||184.13|4
catalog|2001001|14||216.09|5
catalog|10002009|15||255.75|5
catalog|7010004|11||255.85|6
catalog|10016005|16||262.40|7
catalog|10002015|1||359.37|12
catalog|6014002|16||361.40|7
catalog|7002009|2||689.48|15
catalog|8012005|15||432.85|4
catalog|8001009|1||953.21|15
catalog|6009005|5||518.78|8
catalog|7011006|1||570.77|9
catalog|9010009|7||638.08|8
catalog|6007001|1||243.58|6
catalog|6004003|2||491.34|4
catalog|7002004|2||1067.81|27
