num,str
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
